K W K,-,U11,Muara Baru - Taman Bandara,Muara Baru -- Jl. Gudang Panjang -- Jl. Pluit Raya -- Jl. Pluit Timur -- Jl. Pluit Indah -- Mega Mall -- Jl. Pluit Karang -- Jl. Permai -- Pantai Indah Kapuk -- Jl. Kamal Muara Raya -- Taman Bandara (Belakang),Taman Bandara -- Jl. Kamal Muara Raya -- Pantai Indah Kapuk -- Jl. Permai -- Jl. Pluit Karang -- Mega Mall -- Jl. Pluit Indah -- Jl. Pluit Timur -- Jl. Pluit Raya -- Jl. Gudang Panjang -- Muara Baru
K W K,-,U13,Mall Kelapa Gading (P1) - Serdang,Mall Kelapa Gading P1 -- Jl. Raya Boulevard Timur -- Jl. Kelapa Gading Boulevard -- Jl. Kelapa Nias P2 -- Jl. Pegangsaan 2 -- Jl. Kelapa Hibrida P3 -- Gading Kramat Timur -- Jl. Boulevard A Gading -- Jl. Yos Sudarso Putaran I -- Jl. M. Sunter Boulevard -- Jl. Danau Indah Raya -- Jl. Danau Indah Barat -- Jl. Sunter Indah Raya -- Jl. Flamboyan -- Jl. Sunter Jaya -- Pasar Serdang,Pasar Serdang -- Jl. Sunter Jaya -- Jl. Flamboyan -- Jl. Sunter Indah Raya -- Jl. Danau Indah Barat -- Jl. Danau Indah Raya -- Jl. M. Sunter Boulevard -- Jl. Yos Sudarso Putaran I -- Jl. Boulevard A Gading -- Gading Kramat Timur -- Jl. Kelapa Hibrida P3 -- Jl. Pegangsaan 2 -- Jl. Kelapa Nias P2 -- Jl. Kelapa Gading Boulevard -- Jl. Raya Boulevard Timur -- Mall Kelapa Gading P1
Bus Besar,Pahala Kencana,P115,Term. Kampung Rambutan - Gambir,Term. Kampung Rambutan -- TB Simatupang -- Jl. Raya Bogor -- Jl. Dewi Sartika -- Jl. Dr Supomo -- Jl. Dr Saharjo -- Jl. Proklamasi -- Jl. Diponegoro -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Kwitang Raya -- Jl. R Rais -- Jl. Merdeka Timur -- Gambir,Gambir -- Jl. Merdeka Timur -- Jl. R Rais -- Jl. Kwitang Raya -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Diponegoro -- Jl. Proklamasi -- Jl. Dr Saharjo -- Jl. Dr Supomo -- Jl. Dewi Sartika -- Jl. Raya Bogor -- TB Simatupang -- Term. Rambutan
Bus Besar,Pahala Kencana,P116,Term. Blok M - Term. Tg Priok,Term. Blok M -- Jl. S Hasanudin -- Jl. W Mangonsidi -- Jl. Gunawarman -- Jl. Senopati -- Jl. K Tendean -- Jl. Gatot Subroto -- Jl. Supomo -- Jl. Minangkabau -- Jl. Tambak -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Kwitang -- Jl. R Rais -- Jl. Merdeka Tmr -- Jl. Perwira -- Khatedral -- Jl. Dr Sutomo -- Jl. Garuda -- Jl. Binyamin S -- RE Martadinata -- Term. Tg Priok,Term. Tg Priok -- RE Martadinata -- Jl. Binyamin S -- Jl. Garuda -- Jl. Dr Sutomo -- Khatedral -- Jl. Perwira -- Jl. Merdeka Tmr -- Jl. R Rais -- Jl. Kwitang -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Tambak -- Jl. Minangkabau -- Jl. Supomo -- Jl. Gatot Subroto -- Jl. K Tendean -- Jl. Senopati -- Jl. Gunawarman -- Jl. W Mangonsidi -- Jl. S Hasanudin -- Term. Blok M
Bus Besar,Pahala Kencana,AC94,Term. Pulo Gadung - Term. Depok,Term. Pulo Gadung -- Jl. P Kemerdekaan -- Jl. Kayu Putih -- Jl. Pemuda -- Jl. A Yani -- Jl. DI Panjaitan -- Jl. Sutoyo -- Tol Jagorawi -- Jl. Raya Bogor -- Jl. IR Juanda -- Jl. Margonda Raya -- Term. Depok,Term. Depok -- Jl. Margonda Raya -- Jl. IR Juanda -- Jl. Raya Bogor -- Tol Jagorawi -- Jl. Sutoyo -- Jl. DI Panjaitan -- Jl. A Yani -- Jl. Pemuda -- Jl. Kayu Putih -- Jl. P Kemerdekaan -- Term. Pulo Gadung
Bus Besar,Agung Bhakti,954,Term. Blok M - Term. Tg Priok,Term. Blok M -- Jl Aditia W -- Jl. W Mangonsidi -- Jl. Gunawarman -- Jl. Senapati -- Jl. Sudirman -- Jl. Gatot Subroto -- Tol Dalam Kota -- Cawang -- Jl. DI Panjaitan -- Tol Gatot Subroto -- Tol Dalam Kota -- Jl. Enggano -- Term. Tg Priok -- Kembali : Jl. Enggano -- Jl. Y Sudarso -- Tol W Wiyono -- Jl. DI Panjaitan -- Cawang -- Tol Dalam Kota -- Jl. Gatot Subroto -- Jl. sudirman -- Jl. S Mangaraja -- Term. Blok M,Term. Blok M -- Jl. S Mangaraja -- Jl. sudirman -- Jl. Gatot Subroto -- Tol Dalam Kota -- Cawang -- Jl. DI Panjaitan -- Tol W Wiyono -- Jl. Y Sudarso -- Kembali : Jl. Enggano -- Term. Tg Priok -- Jl. Enggano -- Tol Dalam Kota -- Tol Gatot Subroto -- Jl. DI Panjaitan -- Cawang -- Tol Dalam Kota -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Senapati -- Jl. Gunawarman -- Jl. W Mangonsidi -- Jl Aditia W -- Term. Blok M
Bus Besar,Agung Bhakti,P98,Term. Blok M - Term. Tg Priok,Term. Blok M -- Jl. Aditia W -- Jl. W Mangonsidi -- Jl. Gunawarman -- Jl. Senapati -- Jl. Sudirman -- Jl. Tol Dalam Kota -- Cawang -- Jl. DI Panjaitan -- Tol W Wiyono -- Jl. Y Sudarso -- Jl. Enggano -- Term. Tg Priok -- Kembali : Jl. Enggano -- Jl. Y Sudarso -- Tol W Wiyono -- Jl. DI Panjaitan -- Cawang -- Tol Dalam Kota -- Jl. Sudirman -- Jl. S Mangaraja -- Term. Blok M,Term. Blok M -- Jl. S Mangaraja -- Jl. Sudirman -- Tol Dalam Kota -- Cawang -- Jl. DI Panjaitan -- Tol W Wiyono -- Jl. Y Sudarso -- Kembali : Jl. Enggano -- Term. Tg Priok -- Jl. Enggano -- Jl. Y Sudarso -- Tol W Wiyono -- Jl. DI Panjaitan -- Cawang -- Jl. Tol Dalam Kota -- Jl. Sudirman -- Jl. Senapati -- Jl. Gunawarman -- Jl. W Mangonsidi -- Jl. Aditia W -- Term. Blok M
Bus Besar,Agung Bhakti,AC120,Term. Tanjung Priok - Term. Blok M,Term. Tanjung Priok -- Jl Enggano -- Jl. Yos Sudarso -- Jl. Ahmad Yani -- Pintu Tol P Mas -- Tol Wiyono W -- Keluar Penas -- DI Panjaitan -- Jl. Gatot Subroto -- Jl. Sisingamangaraja -- Term. Blok M -- Kembali : Jl. Hasanudin -- Jl. Patimura -- Jl. Sudirman -- DST,DST -- Jl. Sudirman -- Jl. Patimura -- Kembali : Jl. Hasanudin -- Term. Blok M -- Jl. Sisingamangaraja -- Jl. Gatot Subroto -- DI Panjaitan -- Keluar Penas -- Tol Wiyono W -- Jl. Ahmad Yani -- Jl. Yos Sudarso -- Jl Enggano -- Term. Tanjung Priok
Bus Besar,Tasima,P152,Term. Senen - Term. Poris P/Tangerang,Term. Senen -- Jl. Stasiun Senen -- Jl. Kramat Bunder -- Jl. Senen Raya -- Ar Saleh -- Jl. Pejambon -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. Majapahit -- Jl. S Pranoto -- Jl. Tomang Raya -- Masuk Tol Kebon Jeruk -- Tol Jakarta-Tangerang -- Keluar Tol Kebon Nanas -- Jl. MH Thamrin -- Term. Poris P,Term. Poris P -- Jl. MH Thamrin -- Keluar Tol Kebon Nanas -- Tol Jakarta-Tangerang -- Masuk Tol Kebon Jeruk -- Jl. Tomang Raya -- Jl. S Pranoto -- Jl. Majapahit -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. Pejambon -- Ar Saleh -- Jl. Senen Raya -- Jl. Kramat Bunder -- Jl. Stasiun Senen -- Term. Senen
Bus Besar,Tasima,P153,Term. Tanjung Priok - P Plawad/Tangerang,Term. Tanjung Priok -- Jl. Enggano -- Jl. Yos Sudarso -- Berputar -- Masuk Gt Pelabuhan -- Keluar Gt Jembatan 3 -- Jl. Latumenten -- Jl. S Parman -- Masuk Gt Kebon Jeruk -- Kel Gt Karawaci -- Jl. Sudirman -- Jl. Imam Bonjol -- Jl. Bent Betawi -- Term. P Plawad/Tangerang,Term. P Plawad/Tangerang -- Jl. Bent Betawi -- Jl. Imam Bonjol -- Jl. Sudirman -- Keluar Gt Karawaci -- Masuk Gt Kebon Jeruk -- Jl. S Parman -- Jl. Latumenten -- Keluar Gt Jembatan 3 -- Masuk Gt Pelabuhan -- Berputar -- Jl. Yos Sudarso -- Jl. Enggano -- Term. Tanjung Priok
Bus Besar,DSU,P157,Term. Senen - Term. Poris P/Tangerang,Term. Senen -- Jl. Senen Raya -- Jl. Kwini II -- Jl. Pejambon -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. Majapahit -- Jl. S Pranoto -- Jl. Cideng Barat -- (Berputar) -- Jl. Cideng Timur -- Jl. Kyai Tapa -- Jl. S parman -- Masuk Gt Kebon Jeruk -- Tol Jakarta/Tangerang -- Keluar Gt Karawaci -- Jl. Imam Bonjol/Tangerang -- Jl. Sudirman/Tangerang -- Jl. Thamrin/Tangerang -- Jl. B Betawi -- Term. Poris/P/Tangerang,Term. Poris/P/Tangerang -- Jl. B Betawi -- Jl. Thamrin/Tangerang -- Jl. Sudirman/Tangerang -- Jl. Imam Bonjol/Tangerang -- Keluar Gt Karawaci -- Tol Jakarta/Tangerang -- Masuk Gt Kebon Jeruk -- Jl. S Parman -- Jl. Kyai Tapa -- Jl. Cideng Timur -- (Berputar) -- Jl. Cideng Barat -- Jl. S Pranoto -- Jl. Majapahit -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. Pejambon -- Jl. Kwini II -- Jl. Senen Raya -- Term. Senen
Bus Besar,Intras Jaya,AC 140,Bekasi - Kemayoran,Term. Bekasi -- Jl. Ir Juanda -- Jl. Joyomartono -- Bekasi Timur -- Tol Cikampek -- Tol Dalam Kota -- Kel Gt Ancol -- R Martadinata -- Jl. Gn Sahari -- Jl. Mangga II Raya -- Jl. P Jayakarta -- Jl. Gn Sahari -- Jl. Angkasa -- Kemayoran,Kemayoran -- Jl. Angkasa -- Jl. Gn Sahari -- Jl. P Jayakarta -- Jl. Mangga II Raya -- Jl. Gn Sahari -- R Martadinata -- Kel Gt Ancol -- Tol Dalam Kota -- Tol Cikampek -- Bekasi Timur -- Jl. Joyomartono -- Jl. Ir Juanda -- Term. Bekasi
Bus Besar,Intras Jaya,AC141,Bekasi - Kampung Melayu,Term. Bekasi -- Jl. Ir Juanda -- Jl. Joyomartono -- Bekasi Tmr -- Tol Cikampek -- Tol Dalam Kota -- Pisangan -- Jl. DI Panjaitan -- ST Jatinegara -- Jl. Bekasi Brt -- Jl. Jatinegara Tmr -- Term. Kampung Melayu,Term. Kampung Melayu -- Jl. Jatinegara Tmr -- Jl. Bekasi Brt -- ST Jatinegara -- Jl. DI Panjaitan -- Pisangan -- Tol Dalam Kota -- Tol Cikampek -- Bekasi Tmr -- Jl. Joyomartono -- Jl. Ir Juanda -- Term. Bekasi
Bus Besar,Intras Jaya,AC144,Cileungsi - Term. Lebak Bulus,Cileungsi -- Ry Alt Cibubur -- Ms Tol Cibubur -- Tol Jagorawi -- Kl Tol Kp Rambutan -- Tol L Luar S -- Kl Tol Pd Png 2 -- RA Kartini -- Ps Jumat -- Term. Lebak Bulus,Term. Lebak Bulus -- Ps Jumat -- RA Kartini -- Kl Tol Pd Png 2 -- Tol L Luar S -- Kl Tol Kp Rambutan -- Tol Jagorawi -- Ms Tol Cibubur -- Ry Alt Cibubur -- Cileungsi
Bus Besar,Intras Jaya,AC145,Bekasi - Rawamangun PP,Term. Bekasi -- Jl. Ir Juanda -- Jl. J Martono -- Msk Tol Bks Tmr -- Tol Cawang/Ckp -- Tol L L -- Kel Tol Cak Sel -- Jl. Bekasi Ry -- Jl. P Kemerdekaan -- Jl. Kayu Putih -- Jl. Balap Sepeda -- Jl. Veldrome -- Jl. Paus -- Term. Rawamangun,Term. Rawamangun -- Jl. Paus -- Jl. Veldrome -- Jl. Balap Sepeda -- Jl. Kayu Putih -- Jl. P Kemerdekaan -- Jl. Bekasi Ry -- Kel Tol Cak -- Tol L L -- Tol Cawang/Ckp -- Msk Tol Bks Tmr -- Jl. J Martono -- Jl. Ir Juanda -- Term. Bekasi
Bus Besar,Intras Jaya,AC146,Bekasi - Rawamangun PP,Term. Bekasi -- Jl. Cut Mutiah -- Jl. A Yani -- Msk Tol Bks Brt -- Tol Cawang/Ckp -- Tol W Wiyono -- Kel Tol Rawamangun -- Jl. A Yani -- Jl. P Kemerdekaan -- Jl. Kayu Putih -- Jl. Paus -- Term. Rawamngun,Term. Rawamngun -- Jl. Paus -- Jl. Kayu Putih -- Jl. P Kemerdekaan -- Jl. A Yani -- Kel Tol Rawamangun -- Tol W Wiyono -- Tol Cawang/Ckp -- Msk Tol Bks Brt -- Jl. A Yani -- Jl. Cut Mutiah -- Term. Bekasi
Bus Besar,Intras jaya,AC147,Bekasi - Kampung Melayu,Term. Bekasi -- Jl. Cut Mutiah -- Jl. A Yani -- Msk Tol Bks Brt -- Tol Cawang/Ckp -- Kel Tol halim -- Jl. MT Haryono -- Jl. Otista Ry -- Jl. Jtngr Brt -- Term. Kp Melayu,Term. Kp Melayu -- Jl. Jtngr Brt -- Jl. Otista Ry -- Jl. MT Haryono -- Kel Tol halim -- Tol Cawang/Ckp -- Msk Tol Bks Brt -- Jl. A Yani -- Jl. Cut Mutiah -- Term. Bekasi
Bus Besar,Sinar Jaya ML,P156,Term. Kampung Rambutan - Pasar Baru,Term. Kampung Rambutan -- Jl. Raya Bogor -- Jl Raya Pondok Gede -- Masuk Pintu Tol TMII -- Tol Jagorawi -- Tol Dalam Kota -- Keluar Pintu Tol Tebet -- Jl. Supomo -- Jl. Dr Saharjo -- Jl. Tambak -- Jl. Proklamasi -- Jl. Diponegoro -- Jl. Cik DI Tiro -- Jl. Rp Suroso -- Jl. R Rais -- Jl. Merdeka Tmr -- Jl. Perwira -- Pasar Baru,Pasar Baru -- Jl. Perwira -- Jl. Merdeka Timur -- Jl. R Rais -- Jl. Rp Suroso -- Jl. Cik DI Tiro -- Jl. Diponegoro -- Jl. Proklamasi -- Jl. Tambak -- Jl. Dr Saharjo -- Jl.Supomo -- Keluar Pintu Tol Tebet -- Tol Dalam Kota -- Tol Jagorawi -- Masuk Pintu Tol TMII -- Jl Raya Pondok Gede -- Jl. Raya Bogor -- Term. Kampung Rambutan
Bus Besar,Sinar Jaya ML,p158,Blok M - Kemayoran,Term. Blok M -- Jl. Hasanudin -- Jl. Kapten Tendean -- Jl. Gatot Subroto -- Jl. Rasuna Said -- Jl. Laturharhari -- Jl. Cimahi -- Jl. Diponegoro -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Kwitang -- Jl. Rasuna Said -- Jl. Merdeka Timur -- Jl. Perwira -- Jl. Khatedral -- Jl. Dr Sutomo -- Jl. Angkasa -- Jl. Benyamin S -- Kemayoran,Kemayoran -- Jl. Benyamin S -- Jl. Angkasa -- Jl. Dr Sutomo -- Jl. Khatedral -- Jl. Perwira -- Jl. Merdeka Timur -- Jl. Rasuna Rais -- Jl. Kwitang -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Diponegoro -- Jl. Cimahi -- Jl. Laturharhari -- Jl. Rasuna Said -- Jl. Gatot Subroto -- Jl. Kapten Tendean -- Jl. Hasanudin -- Term. Blok M
Bus Besar,Busway,Koridor VI,Ragunan - Kuningan,Halte Ragunan -- Halte Departemen Pertanian -- Halte SMK 57/Kosgoro -- Halte Jati Padang -- Halte Pejaten -- Halte Buncit Indah -- Halte Warung Jati -- Halte Imigrasi -- Halte Duren Tiga -- Halte Mampang Prapatan -- Halte Kuningan Timur -- Halte Patra Kuningan -- Halte Departemen Kesehatan -- Halte GOR Sumantri -- Halte Karet Kuningan -- Halte Kuningan Madya AINI -- Halte Setiabudi Utara -- Halte Latuharhari -- Halte Halimun,Halte Halimun -- Halte Setiabudi Utara -- Halte Kuningan Madya AINI -- Halte Karet Kuningan -- Halte GOR Sumantri -- Halte Departemen Kesehatan -- Halte Patra Kuningan -- Halte Kuningan Timur -- Halte Mampang Prapatan -- Halte Duren Tiga -- Halte Imigrasi -- Halte Warung Jati -- Halte Buncit Indah -- Halte Pejaten -- Halte Jati Padang -- Halte SMK 57/Kosgoro -- Halte Departemen Pertanian -- Halte Ragunan
Bus Besar,Busway,Koridor VII,Kampung Melayu - Kampung Rambutan,Halte Kampung Melayu -- Halte Bidara Cina -- Halte Gelanggang Remaja -- Halte Cawang Otista -- Halte BNN -- Halte UKI -- Halte BKN -- Halte PGC 1 -- Halte Pasar Kramat Jati -- Halte Pasar Induk Kramat Jati -- Halte RS Harapan Bunda -- Halte Fly Over Bogor -- Halte Tanah Merdeka -- Halte Kampung Rambutan,Halte Kampung Rambutan -- Halte Tanah Merdeka -- Halte Fly Over Bogor -- Halte RS Harapan Bunda -- Halte Pasar Induk Kramat Jati -- Halte Pasar Kramat Jati -- Halte PGC 1 -- Halte BKN -- Halte UKI -- Halte BNN -- Halte Cawang Otista -- Halte Gelanggang Remaja -- Halte Bidara Cina -- Halte Kampung Melayu
Bus Besar,Busway,Koridor VIII,Lebak Bulus - Harmoni,Halte Terminal Lebak Bulus -- Halte Pasar Jum'at -- Halte Metro Pondok Indah Selatan -- Halte Metro Pondok Indah Utara -- Halte Tanah Kusir II -- Halte Kebayoran Lama Selatan -- Halte Kebayoran Lama -- Halte Simprug -- Halte Permata Hijau -- Halte RS Medika -- Halte Sukabumi Utara -- Halte Sasak II -- Halte Kebon Jeruk -- Halte Kedoya -- Halte Kedoya Utara -- Halte Kedoya Raya -- Halte Taman Kota -- Halte Indosiar -- Halte Jelambar -- Halte Grogol -- Halte Tomang -- Halte Mandala -- Halte Kyai C,Halte Harmoni (HCB) -- Halte Petojo -- Halte Kyai Caringin -- Halte Mandala -- Halte Tomang -- Halte Grogol -- Halte Jelambar -- Halte Indosiar -- Halte Taman Kota -- Halte Kedoya Raya -- Halte Kedoya Utara -- Halte Kedoya -- Halte Kebon Jeruk -- Halte Sasak II -- Halte Sukabumi Utara -- Halte RS Medika -- Halte Permata Hijau -- Halte Simprug -- Halte Kebayoran Lama -- Halte Kebayoran Lama Selatan -- Halte Tanah Kusir II -- Halte Metro Pondok Indah Utara -- Halte Metro Pondok Indah Selatan -- Ha
Busway,Bus Besar,Koridor IX,Pinang Ranti - Pluit,Halte Pinang Ranti -- Halte Garuda Taman Mini -- Halte Pasar Kramat Jati -- Halte Cililitan -- Halte Sutoyo BKN -- Halte Cawang UKI -- Halte Cawang BNN -- Halte Cawang Ciliwung -- Halte Cikoko Stasiun Cawang -- Halte Tebet BKPM -- Halte Pancoran Tugu -- Halte Pancoran Barat -- Halte Tegal Parang -- Halte Kuningan Barat -- Halte Gatot Subroto Jamsostek -- Halte Gatot Subroto LIPI -- Halte Semanggi -- Halte Senayan JCC -- Halte Slipi Petamburan -- Halte Slipi Kemanggisan -- Halte S. Parman Harapan,Halte Pluit -- Halte Penjaringan -- Halte Jembatan Tiga -- Halte Jembatan Dua -- Halte Jembatan Besi -- Halte Latumenten Stasiun KA -- Halte Grogol 2 -- Halte S. Parman Central Park -- Halte S. Parman Harapan Kita -- Halte Slipi Kemanggisan -- Halte Slipi Petamburan -- Halte Senayan JCC -- Halte Semanggi -- Halte Gatot Subroto LIPI -- Halte Gatot Subroto Jamsostek -- Halte Kuningan Barat -- Halte Tegal Parang -- Halte Pancoran Barat -- Halte Pancoran Tugu -- Halte Tebet BKPM -- Halte Cikoko Stas
Busway,Bus Besar,Koridor X,Cililitan - Tanjung Priok,Halte Cililitan -- Halte Cililitan PGC -- Halte Sutoyo BKN -- Halte Cawang UKI -- Halte Cawang Sutoyo -- Halte Panjaitan Penas -- Halte Kebun Nanas Cipinang -- Halte Prumpung Pedati -- Halte Sta. Jatinegara -- Halte A. Yani Bea Cukai -- Halte Utan Kayu Rawamangun -- Halte Pramuka BPKP 2 -- Halte Kayu Putih Rawasari -- Halte Pulomas Pacuan Kuda -- Halte Cempaka Putih -- Halte Yos Sudarso Cempaka Mas -- Halte Yos Sudarso Kodamar -- Halte Sunter Kelapa Gading -- Halte Plumpang Pertamina -- Halte Wa,Halte Terminal Tanjung Priok -- Halte Enggano -- Halte Permai Koja -- Halte Walikota Jakarta Utara -- Halte Plumpang Pertamina -- Halte Sunter Kelapa Gading -- Halte Yos Sudarso Kodamar -- Halte Yos Sudarso Cempaka Mas -- Halte Cempaka Putih -- Halte Pulomas Pacuan Kuda -- Halte Kayu Putih Rawasari -- Halte Pramuka BPKP 2 -- Halte Utan Kayu Rawamangun -- Halte A. Yani Bea Cukai -- Halte Sta. Jatinegara -- Halte Prumpung Pedati -- Halte Kebun Nanas Cipinang -- Halte Panjaitan Penas -- Halte Cawan
Bus Besar,Busway,Koridor I,Blok M - Kota,Halte Blok M -- Halte Masjid Agung -- Halte Bundaran Senayan -- Halte Gelora Bung Karno -- Halte Polda -- Halte Bendungan Hilir -- Halte Karet -- Halte Setiabudi -- Halte Dukuh Atas 1 -- Halte Tosari -- Halte Bundaran HI -- Halte Sarinah -- Halte Bank Indonesia -- Halte Monumen Nasional -- Halte Harmoni (HCB) -- Halte Sawah Besar -- Halte Mangga Besar -- Halte Olimo -- Halte Glodok -- Halte Kota,Halte Kota -- Halte Glodok -- Halte Olimo -- Halte Mangga Besar -- Halte Sawah Besar -- Halte Harmoni (HCB) -- Halte Monumen Nasional -- Halte Bank Indonesia -- Halte Sarinah -- Halte Bundaran HI -- Halte Tosari -- Halte Dukuh Atas 1 -- Halte Setiabudi -- Halte Karet -- Halte Bendungan Hilir -- Halte Polda -- Halte gelora Bung Karno -- Halte Bundara senayan -- Halte Masjid Agung -- Halte Blok M
Bus Besar,Busway,Koridor II,Pulo Gadung - Harmoni,Halte Pulo Gadung -- Halte Bermis -- Halte Pulo Mas -- Halte ASMI -- Halte Pedongkelan -- Halte Cempaka Mas -- Halte RS Islam -- Halte Cempaka Tengah -- Halte Pasar Cempaka -- Halte Rawa Selatan -- Halte Galur -- Halte Pasar Senen -- Halte Atrium -- Halte RSPAD -- Halte Deplu -- Halte Gambir 1 -- Halte Perwira -- Halte Juanda -- Halte Pecenongan -- Halte Harmoni (HCB),Halte Harmoni (HCB) -- Halte Balai Kota -- Halte Gambir 2 -- Halte kwitang -- Halte Pasar Senen -- Halte Galur -- Halte Rawa Selatan -- Halte Pasar Cempaka -- Halte Cempaka tengah -- Halte RS Islam -- Halte Cempaka Mas -- Halte Pedongkelan -- Halte ASMI -- Halte Pulo Mas -- Halte Bermis -- Halte Pulo Gadung
Mikrolet,-,M19,Term. Cililitan - Kranji,Term. Cililitan -- Sutoyo -- DI. Panjaitan -- Kalimalang -- Inkopol -- Kranji,Kranji -- Inkopol -- Kalimalang -- DI. Panjaitan -- Sutoyo -- Term. Cililitan
Mikrolet,-,M20,Pasar Minggu - Ciganjur,Term. Pasar Minggu -- Jl. Pejaten -- Sawo Manila -- Raya Ragunan -- Jl. Cilandak -- Raya Ciganjur,Raya Ciganjur -- Jl. Cilandak -- Raya Ragunan -- Sawo Manila -- Jl. Pejaten -- Term. Pasar Minggu
Mikrolet,-,M21,Pulo Gadung - Kampung Melayu,Term. Pulo Gadung -- P. Kemerdekaan -- Kayu Putih Utara -- Kayu Putih Selatan -- P. Asem Raya -- Jl. Paus -- Term. Rawamangun -- Pegambiran -- Cipinang Baru Timur -- Rawamangun Muka -- Bujana Tirta -- A. Yani -- Kramat Asem -- Kebon Kelapa -- Kayu Manis -- KH. Dahlan -- Matraman Raya -- Jatinegara Timur -- Term. Kampung Melayu,Term. Kampung Melayu -- Jatinegara Timur -- Matraman Raya -- KH. Dahlan -- Kayu Manis -- Kebon Kelapa -- Kramat Asem -- A. Yani -- Bujana Tirta -- Rawamangun Muka -- Cipinang Baru Timur -- Pegambiran -- Term. Rawamangun -- Jl. Paus -- P. Asem Raya -- Kayu Putih Selatan -- Kayu Putih Utara -- P. Kemerdekaan -- Term. Pulo Gadung
Mikrolet,-,M23,Manggarai - Karet PEDR,Term. Manggarai -- Jl. Saharjo -- Jl. Minangkabau -- Jl. S. Agung -- Jl. Halimun -- Jl. Galunggung -- Land Mark -- Setiabudi Tengah -- Setiabudi Barat -- Karet Belakang -- Jl. Bek Murad -- Jl. Dr. Satrio -- Karet Pedurenan,Karet Pedurenan -- Jl. Dr. Satrio -- Jl. Bek Murad -- Karet Belakang -- Setiabudi Barat -- Setiabudi Tengah -- Land Mark -- Jl. Galunggung -- Jl. Halimun -- Jl. S. Agung -- Jl. Minangkabau -- Jl. Saharjo -- Term. Manggarai
Mikrolet,-,M24,Term. Grogol - Joglo,Term. Grogol -- Susilo Raya -- Muwardi Raya -- Makaliwe -- Daan Mogot -- Tanjung Duren Utara IV -- Tanjung Duren Barat -- Tanjung Duren Raya -- Way Sepuh -- Jl. Arjuna -- Kemanggisan Ilir -- Ang. Neli Murni -- Kemanggisan Utara -- Ang. Garuda -- Muhamad -- Raya Kebon Jeruk -- Salam Raya -- Kelapa Dua -- Meruya Ilir -- Joglo,Joglo -- Meruya Ilir -- Kelapa Dua -- Salam Raya -- Raya Kebon Jeruk -- Muhamad -- Ang. Garuda -- Kemanggisan Utara -- Ang. Neli Murni -- Kemanggisan Ilir -- Jl. Arjuna -- Way Sepuh -- Tanjung Duren Raya -- Tanjung Duren Barat -- Tanjung Duren Utara IV -- Daan Mogot -- Makaliwe -- Muwardi Raya -- Susilo Raya -- Term. Grogol
Bus Besar,Busway,Koridor III,Kalideres - Harmoni,Halte Kalideres -- Halte Pesakih -- Halte Sumur Bor -- Halte Rawa Buaya -- Halte Dispenda -- Halte Jembatan Gantung -- Halte Taman Kota -- Halte Indosiar -- Halte Jelambar -- Halte Grogol -- Halte Sumber Waras -- Halte Sawah Besar -- Halte Harmoni (HCB) -- Halte Pecenongan -- Halte Juanda -- Halte Pasar Baru,Halte Pasar Baru -- Halte Juanda -- Halte Pecenongan -- Halte Harmoni (HCB) -- Halte Sawah Besar -- Halte Sumber Waras -- Halte Grogol -- Halte jelambar -- Halte Indosiar -- Halte Taman Kota -- Halte Jembata Gantung -- Halte Dispenda -- Halte Rawa Buaya -- Halte Sumur Bor -- Halte Pesakih -- Halte Kalideres
Bus Besar,Busway,Koridor IV,Pulo Gadung - Dukuh Atas,Halte pulo Gadung -- Halte Pasar Pulo Gadung -- Halte Tugas -- Halte Pertamina -- Halte Velodrome -- Halte Sunan Giri -- Halte UNJ -- Halte Kehakiman -- Halte BPKP -- Halte Utan Kayu -- Halte Pasar Genjing -- Halte Matraman 1 -- Halte Manggarai -- Halte Pasar Rumput -- Halte Halimun -- Halte Dukuh Atas 2,Halte Dukuh Atas 2 -- Halte Halimun -- Halte Pasar Rumput -- Halte Manggarai -- Halte Matraman 1 -- Halte Pasar Genjing -- Halte Utan Kayu -- Halte BPKP -- Halte Kehakiman -- Halte UNJ -- Halte Sunan Giri -- Halte Velodrome -- Halte Pertamina -- Halte Tugas -- Halte Pasar Pulo Gadung -- Halte Pulo Gadung
